UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
1061,1,24,24,17,1,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0
1062,1,20,2,9,2,0,0,0,0,0,0,0,3,2,0,0,1,3,0,0,0,0,0,0,0
1063,1,27,54,23,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1064,1,71,4,28,2,0,0,1,0,0,0,1,7,6,0,0,1,14,10,0,0,0,0,0,1
1065,1,12,12,5,2,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0
1066,1,23,1,18,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1067,1,55,4,3,21,1,1,1,1,0,0,0,4,0,1,0,4,5,2,1,3,4,0,1,2
1068,1,146,25,11,3,0,3,0,2,1,0,1,8,11,2,2,5,76,11,0,2,5,0,2,1
1069,1,13,5,6,1,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0
1070,1,27,82,19,2,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
1071,1,84,35,42,6,0,1,1,0,0,0,2,4,5,0,0,2,7,6,0,2,3,0,2,1
1072,1,32,43,26,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0
1073,1,12,15,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0
1074,1,15,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1075,1,20,195,14,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0
1076,1,24,1,3,2,0,0,0,1,0,0,0,2,2,1,0,2,9,2,0,0,0,0,0,0
1077,1,24,30,2,8,0,0,0,0,0,0,0,3,1,0,0,4,5,1,0,0,0,0,0,0
1078,1,21,1,1,0,0,0,0,0,0,0,0,2,15,0,0,1,1,1,0,0,0,0,0,0
1079,1,131,11,13,9,1,3,0,2,0,0,0,6,20,3,0,6,16,45,0,3,0,1,0,3
1080,1,11,8,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0
1081,1,30,58,5,0,0,0,0,0,0,0,0,0,3,1,0,3,4,14,0,0,0,0,0,0
1082,1,44,15,22,1,0,0,0,1,0,2,0,1,0,0,0,4,5,5,0,2,1,0,0,0
1083,1,52,16,42,1,0,0,0,0,0,0,0,0,4,0,0,1,2,2,0,0,0,0,0,0
1084,1,21,4,13,2,0,1,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0
1085,1,59,23,38,2,0,0,0,0,0,0,0,2,6,1,0,0,4,6,0,0,0,0,0,0
1086,1,69,14,31,1,0,3,0,0,0,1,2,3,4,3,0,3,10,5,0,1,0,0,1,1
1087,1,29,22,3,1,0,0,0,1,0,0,1,0,2,0,0,0,20,0,0,0,1,0,0,0
1088,1,52,106,36,1,0,0,0,0,0,0,1,4,0,0,0,3,3,3,0,0,1,0,0,0
1089,1,21,112,15,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1090,1,81,5,31,6,0,0,0,0,0,0,1,5,7,0,0,3,11,13,0,2,1,0,1,0
1091,1,74,49,34,4,0,0,0,0,0,1,1,2,7,2,0,1,13,8,0,0,1,0,0,0
1092,1,31,1,11,2,0,0,0,0,0,1,0,1,3,1,0,3,3,5,0,0,0,0,0,1
1093,1,16,14,9,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0
1094,1,198,81,17,10,1,1,4,0,0,0,3,7,13,6,2,8,95,14,0,3,8,1,3,2
1095,1,61,20,4,9,0,0,0,0,0,0,1,3,3,3,0,0,30,7,0,1,0,0,0,0
1096,1,18,50,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,1,37,11,30,1,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0,0
1098,1,40,1,33,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0
1099,1,13,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
1100,1,61,46,31,7,0,3,0,0,0,0,0,3,5,0,0,5,5,2,0,0,0,0,0,0
1101,1,66,8,1,2,0,1,0,1,0,1,0,39,3,0,0,4,3,5,0,2,2,0,2,0
1102,1,26,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1103,1,73,26,51,6,0,0,0,0,0,0,0,6,4,0,0,0,4,1,0,0,0,0,0,1
1104,1,20,11,9,2,0,0,1,0,0,0,0,1,2,0,0,3,1,1,0,0,0,0,0,0
1105,1,54,3,5,1,0,3,1,0,0,2,0,2,27,1,0,1,8,1,1,0,1,0,0,0
1106,1,44,2,19,5,0,1,1,1,0,0,0,1,0,1,2,4,6,1,0,1,1,0,0,0
1107,1,67,20,3,3,1,0,1,2,0,0,0,1,5,1,0,5,37,3,0,3,0,0,1,1
1108,1,21,27,3,3,0,1,0,0,0,0,0,3,0,0,0,9,1,1,0,0,0,0,0,0
1109,1,18,38,13,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
1110,1,27,32,18,0,0,1,1,0,0,0,0,0,2,1,0,0,2,2,0,0,0,0,0,0
1111,1,20,8,1,1,0,0,1,0,0,0,0,1,2,0,0,0,11,1,0,0,2,0,0,0
1112,1,69,23,50,3,0,0,1,1,0,0,0,0,5,0,0,3,3,2,1,0,0,0,0,0
1113,1,14,38,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1114,1,22,1,18,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1115,1,60,127,43,1,0,0,1,0,0,1,1,2,2,1,0,1,3,2,0,0,0,0,2,0
1116,1,38,50,28,1,0,0,0,0,0,0,1,0,1,0,0,1,4,2,0,0,0,0,0,0
1117,1,12,1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,6,0,0,0,0,0,0,0
1118,1,15,102,8,0,0,0,0,0,0,0,0,2,1,1,0,0,1,1,0,1,0,0,0,0
1119,1,37,4,29,2,0,0,0,0,0,0,0,0,1,0,0,2,0,2,1,0,0,0,0,0
1120,1,46,10,4,3,0,0,0,0,0,0,0,3,4,3,0,2,2,22,0,0,2,0,0,1
1121,1,26,7,21,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0
1122,1,205,48,14,10,2,4,2,3,0,1,0,6,22,7,1,15,84,21,0,5,4,0,3,1
1123,1,72,10,1,2,0,0,1,1,0,1,0,0,6,1,1,0,51,6,0,0,1,0,0,0
1124,1,41,50,4,3,0,1,1,1,0,0,0,2,4,0,1,3,4,13,1,2,1,0,0,0
1125,1,22,26,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
1126,1,65,5,55,1,0,0,0,0,0,0,0,2,0,0,0,2,3,1,1,0,0,0,0,0
1127,1,22,1,0,11,0,1,0,0,0,0,1,2,0,0,0,0,4,3,0,0,0,0,0,0
1128,1,30,7,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1129,1,21,8,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1130,1,41,10,28,1,0,0,0,0,0,0,0,3,2,0,0,1,4,2,0,0,0,0,0,0
1131,1,57,24,27,1,1,0,0,1,0,0,0,2,2,0,1,1,10,10,0,1,0,0,0,0
1132,1,153,85,8,4,0,1,0,0,1,3,2,5,12,6,1,3,87,12,0,0,7,0,0,1
1133,1,13,42,1,0,0,0,0,0,0,0,0,0,8,1,0,0,2,0,0,0,1,0,0,0
1134,1,34,28,28,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0
1135,1,44,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
1136,1,79,3,70,0,0,0,0,0,0,0,0,1,1,0,0,2,2,3,0,0,0,0,0,0
1137,1,52,6,41,1,0,0,0,0,0,0,0,2,0,1,0,0,2,4,0,0,0,0,1,0
1138,1,18,4,8,1,0,0,0,0,0,0,0,1,2,0,0,1,3,1,0,1,0,0,0,0
1139,1,39,1,5,4,1,0,0,0,0,0,0,3,5,1,0,3,14,3,0,0,0,0,0,0
1140,1,53,2,4,3,0,1,0,0,1,0,0,1,4,0,0,29,7,1,0,0,0,0,1,1
1141,1,18,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1142,1,25,11,11,1,0,0,0,0,0,0,0,2,4,0,0,1,2,4,0,0,0,0,0,0
1143,1,11,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,1,67,43,29,8,0,5,0,0,0,0,1,3,5,0,1,4,4,3,0,2,2,0,0,0
1145,1,34,2,3,15,0,0,0,0,0,1,0,1,4,0,0,2,2,4,0,1,0,0,1,0
1146,1,11,8,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1147,1,26,2,12,1,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,1,0,0,0
1148,1,21,29,0,2,0,0,0,0,0,0,0,3,10,0,0,1,1,1,0,1,1,0,1,0
1149,1,2095,16,161,87,1,9,9,7,0,1,10,64,152,25,8,71,1246,195,3,15,19,0,4,8
1150,1,51,14,1,0,0,0,1,1,0,0,0,2,3,1,1,1,29,4,0,3,4,0,0,0
1151,1,19,47,3,0,0,0,0,0,0,0,0,2,8,0,0,0,3,2,0,0,1,0,0,0
1152,1,23,8,4,1,0,0,0,0,0,0,0,11,0,1,0,1,3,1,0,0,1,0,0,0
1153,1,19,2,3,0,0,0,0,0,0,0,0,0,3,0,0,2,2,8,0,0,0,0,0,1
1154,1,24,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,1,48,27,26,4,0,0,1,1,2,0,0,3,0,2,0,2,2,4,0,0,1,0,0,0
1156,1,17,911,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1157,1,94,30,53,7,0,3,0,0,1,0,1,5,7,2,1,1,5,5,0,2,0,0,0,1
1158,1,25,18,17,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,1,0,0,0,0
1159,1,51,89,23,1,0,0,1,0,0,0,0,3,6,1,0,3,4,4,0,1,1,0,2,1
1160,1,43,26,34,1,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,0,1
1161,1,12,40,5,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,1,0,0,1,0
1162,1,51,13,27,4,0,0,1,0,0,0,1,3,4,0,0,3,6,1,0,1,0,0,0,0
1163,1,46,2,22,2,0,0,0,0,0,0,0,0,5,1,0,4,5,4,0,1,1,0,1,0
1164,1,35,17,23,2,0,0,0,0,0,0,0,4,2,0,0,0,2,1,0,1,0,0,0,0
1165,1,34,13,19,0,0,1,0,2,0,0,1,0,2,0,0,2,2,3,0,1,1,0,0,0
1166,1,18,26,15,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1167,1,19,80,11,1,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0
1168,1,17,22,12,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
1169,1,12,84,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
1170,1,18,14,13,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0
1171,1,206,26,69,13,1,4,1,1,0,1,0,13,29,3,1,17,21,27,0,2,1,1,0,1
1172,1,92,22,4,6,0,1,0,0,0,1,0,4,7,1,0,11,40,16,0,0,0,0,0,1
1173,1,21,50,12,1,0,0,0,0,0,0,1,0,0,0,0,2,2,3,0,0,0,0,0,0
1174,1,23,60,14,2,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,1
1175,1,13,6,7,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0
1176,1,15,18,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
1177,1,264,94,25,15,0,6,1,0,5,2,3,9,22,2,0,25,120,19,0,3,7,0,0,0
1178,1,14,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,6,1,0,1,0,0,2,0
1179,1,23,21,10,0,0,0,0,0,0,0,0,0,2,2,0,3,3,2,1,0,0,0,0,0
1180,1,51,4,46,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0
1181,1,51,40,39,6,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0
1182,1,14,54,7,0,0,0,0,0,0,0,0,2,3,0,0,1,0,1,0,0,0,0,0,0
1183,1,22,6,17,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0
1184,1,75,12,51,1,0,0,0,0,0,1,0,4,7,0,0,0,6,5,0,0,0,0,0,0
1185,1,13,18,10,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1186,1,16,11,9,1,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0
1187,1,324,24,18,28,3,7,0,3,1,0,2,17,33,5,1,19,123,47,1,3,9,1,2,1
1188,1,24,49,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
1189,1,29,4,3,0,0,2,1,0,0,0,0,2,1,1,0,1,7,10,0,1,0,0,0,0
1190,1,1858,152,123,106,6,25,19,13,17,14,25,74,155,30,10,79,866,160,13,30,44,6,24,19
1191,1,80,1,3,1,0,1,1,0,0,1,2,4,5,1,0,7,38,9,0,4,1,1,0,1
1192,1,18,70,14,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
1193,1,20,12,14,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0
1194,1,15,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,9,1,0,1,0,0,0,0
1195,1,17,9,14,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1196,1,28,9,16,1,0,0,0,0,0,0,0,2,2,0,0,0,4,3,0,0,0,0,0,0
1197,1,13,7,0,0,0,0,0,0,0,0,0,0,1,5,1,2,1,2,0,0,0,0,0,1
1198,1,18,18,11,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0
1199,1,41,26,31,1,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0,1,0,0,0
