UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
1061,1,2053,22,178,128,5,37,20,17,1,12,21,103,146,42,7,113,826,277,6,32,31,0,29,22
1062,1,63,7,27,5,0,2,0,0,0,0,1,2,5,0,0,7,9,3,0,1,1,0,0,0
1063,1,38,4,0,5,0,1,0,0,0,0,0,3,4,1,0,2,19,2,0,1,0,0,0,0
1064,1,31,25,23,0,0,1,0,0,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,0
1065,1,33,46,2,2,1,0,0,0,0,0,0,0,5,1,0,0,19,2,0,1,0,0,0,0
1066,1,15,16,1,1,0,0,0,0,0,0,0,0,8,0,0,1,2,2,0,0,0,0,0,0
1067,1,108,10,11,2,1,1,1,0,1,0,2,7,4,0,0,7,9,59,0,1,1,0,0,1
1068,1,183,44,83,3,0,3,4,1,0,1,2,2,11,6,0,8,32,18,0,2,6,0,1,0
1069,1,56,61,1,2,0,0,0,0,0,0,1,0,9,2,0,1,22,11,0,1,3,0,2,1
1070,1,71,33,41,2,0,0,1,0,0,0,1,1,3,4,0,0,8,8,0,1,1,0,0,0
1071,1,41,15,14,4,0,0,0,0,0,1,1,3,5,0,0,1,9,3,0,0,0,0,0,0
1072,1,45,53,5,2,0,0,0,0,0,0,0,2,4,0,0,3,24,4,0,1,0,0,0,0
1073,1,15,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1074,1,42,3,4,3,0,1,0,0,0,0,0,2,2,1,0,0,4,21,0,2,0,0,0,2
1075,1,1852,6,1039,69,3,6,5,10,1,4,10,55,108,26,7,74,266,130,4,7,13,1,9,5
1076,1,18,12,14,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0
1077,1,74,30,6,5,0,1,0,1,0,1,0,3,35,4,0,5,3,6,1,1,1,0,0,1
1078,1,24,7,11,3,0,0,0,0,0,0,1,0,1,1,0,0,2,4,0,1,0,0,0,0
1079,1,11,36,7,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0
1080,1,20,14,9,4,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0
1081,1,18,30,10,0,0,0,0,0,0,0,1,0,3,0,0,1,2,1,0,0,0,0,0,0
1082,1,20,3,17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1083,1,52,56,1,2,0,1,0,0,0,0,0,1,4,0,1,4,4,29,0,0,3,0,2,0
1084,1,26,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1085,1,4484,5,303,243,11,57,41,34,4,19,52,203,309,89,22,181,2304,378,10,64,70,5,33,52
1086,1,40,9,14,3,0,1,0,0,0,0,1,1,6,0,0,2,8,1,0,1,2,0,0,0
1087,1,18,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1088,1,19,13,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1089,1,27,20,1,0,0,0,1,0,0,0,0,0,1,1,0,0,20,2,0,0,1,0,0,0
1090,1,20,21,1,0,0,0,0,0,0,0,0,0,1,2,1,0,8,5,0,0,1,0,1,0
1091,1,44,36,5,0,0,0,0,0,0,0,0,2,7,0,0,2,21,7,0,0,0,0,0,0
1092,1,296,232,166,10,0,2,2,1,0,4,1,9,16,4,1,12,27,28,1,7,1,0,0,4
1093,1,84,8,45,7,0,0,0,0,0,0,0,1,3,0,0,4,13,11,0,0,0,0,0,0
1094,1,22,93,5,1,0,0,0,0,0,0,0,0,8,0,0,1,2,5,0,0,0,0,0,0
1095,1,68,45,35,3,0,0,0,0,0,0,0,4,1,2,0,4,10,9,0,0,0,0,0,0
1096,1,21,32,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1097,1,15,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0
1098,1,29,40,4,1,0,1,1,0,0,1,0,0,12,1,0,4,2,1,0,1,0,0,0,0
1099,1,62,22,42,3,0,2,1,0,0,0,1,3,1,0,0,1,3,4,0,1,0,0,0,0
1100,1,32,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1101,1,113,11,9,5,0,1,2,1,1,1,1,3,5,2,1,11,56,10,0,1,1,0,2,0
1102,1,32,2,24,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0
1103,1,21,5,0,7,0,0,1,0,0,0,0,3,1,1,0,3,0,3,0,0,2,0,0,0
1104,1,13,50,7,1,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0
1105,1,54,5,34,1,0,0,0,0,0,0,1,0,5,0,0,2,4,7,0,0,0,0,0,0
1106,1,41,14,31,0,1,0,1,1,0,0,0,1,1,0,0,1,2,2,0,0,0,0,0,0
1107,1,20,3,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0
1108,1,31,62,18,1,0,0,0,0,0,0,1,2,1,1,0,0,1,1,0,1,0,0,2,2
1109,1,51,11,41,0,0,0,0,0,0,0,0,1,2,1,0,1,2,2,0,1,0,0,0,0
1110,1,47,1,24,5,0,0,0,0,0,0,0,5,2,2,0,1,3,4,0,1,0,0,0,0
1111,1,11,12,2,0,0,0,0,1,0,0,0,1,1,1,0,0,5,0,0,0,0,0,0,0
1112,1,24,2,21,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1113,1,13,6,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,1,14,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1115,1,86,8,4,8,1,1,2,0,0,2,1,2,6,4,0,7,29,8,1,3,3,0,2,2
1116,1,42,2,21,2,0,0,0,0,0,0,0,4,2,0,1,0,9,2,0,0,1,0,0,0
1117,1,179,2,14,16,0,4,0,3,1,3,3,5,10,1,0,14,14,76,0,3,3,0,6,3
1118,1,44,28,23,1,0,0,0,0,0,0,2,3,2,2,0,1,5,3,0,2,0,0,0,0
1119,1,56,74,4,4,0,0,0,0,0,0,0,3,6,0,0,4,24,8,0,2,0,0,0,1
1120,1,82,4,3,5,0,2,2,2,0,1,0,3,7,2,0,5,6,41,1,1,0,0,1,0
1121,1,26,2,21,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0
1122,1,33,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1123,1,25,36,19,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1124,1,19,14,2,1,0,0,0,1,0,1,0,3,2,1,0,0,8,0,0,0,0,0,0,0
1125,1,19,81,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
1126,1,39,5,24,0,0,0,0,0,0,0,0,1,0,1,0,0,6,4,0,0,2,0,0,1
1127,1,17,38,10,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0
1128,1,13,18,0,2,0,0,0,0,0,0,0,0,6,0,0,0,3,2,0,0,0,0,0,0
1129,1,13,4,5,2,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0
1130,1,327,8,27,17,2,7,2,3,0,1,2,12,134,11,1,16,26,32,2,10,13,0,6,3
1131,1,24,152,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1132,1,45,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
1133,1,52,18,45,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0
1134,1,28,73,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
1135,1,119,71,10,10,0,1,0,1,0,1,0,3,10,6,1,10,49,7,0,2,3,0,1,4
1136,1,342,3,166,7,2,0,2,3,1,0,6,2,9,13,1,13,69,39,2,0,4,2,0,1
1137,1,16,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,1,28,2,19,1,0,0,0,1,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0
1139,1,13,47,1,1,0,0,0,0,0,0,0,1,4,0,0,0,3,1,0,1,1,0,0,0
1140,1,19,1,9,1,0,0,0,0,0,0,0,2,4,0,0,0,2,1,0,0,0,0,0,0
1141,1,16,13,12,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
1142,1,48,15,19,2,0,2,0,0,0,0,1,2,2,2,0,6,5,6,0,0,0,0,1,0
1143,1,27,7,6,3,1,1,0,0,0,1,1,2,1,0,0,1,4,4,0,1,1,0,0,0
1144,1,20,114,5,1,0,0,0,0,0,0,0,1,1,0,0,1,1,9,0,0,0,0,0,1
1145,1,210,15,7,19,0,0,4,1,0,3,3,7,12,8,0,11,98,21,0,7,7,1,0,1
1146,1,41,22,23,1,0,1,2,0,0,0,0,0,2,0,1,1,4,1,1,1,3,0,0,0
1147,1,42,2,27,2,0,0,1,0,0,0,0,0,2,1,0,3,5,1,0,0,0,0,0,0
1148,1,28,19,20,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,0,1,0,0
1149,1,39,6,18,0,1,0,0,0,0,0,0,0,3,2,0,3,7,2,0,1,2,0,0,0
1150,1,34,6,1,2,0,3,0,0,0,0,0,2,4,1,0,1,3,13,0,4,0,0,0,0
1151,1,34,6,16,1,0,0,0,0,0,0,1,2,4,0,1,2,5,2,0,0,0,0,0,0
1152,1,1614,16,138,44,1,9,4,13,3,3,10,44,60,33,5,54,989,163,1,9,17,0,5,9
1153,1,60,8,22,3,0,1,4,0,0,0,3,0,3,3,0,2,8,7,0,0,2,0,1,1
1154,1,30,57,1,1,0,1,0,0,0,0,0,0,1,0,1,3,18,2,0,0,0,0,2,0
1155,1,36,22,17,0,0,0,0,0,0,0,1,2,4,0,0,2,0,3,0,3,1,0,2,1
1156,1,12,21,2,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,1,0,0,0,0,0
1157,1,21,2,3,0,0,0,0,0,0,0,1,0,2,1,0,1,2,9,0,1,0,0,0,1
1158,1,338,4,28,11,2,7,3,4,0,3,0,6,22,1,6,8,207,16,1,3,6,0,3,1
1159,1,15,8,10,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0
1160,1,22,42,16,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0
1161,1,69,57,7,2,0,1,1,1,0,0,2,3,2,6,0,4,24,8,0,4,2,0,0,2
1162,1,13,23,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
1163,1,17,13,12,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
1164,1,2992,117,144,118,20,18,27,24,8,20,40,80,136,57,12,92,1859,173,9,29,67,8,27,24
1165,1,14,41,0,5,0,1,1,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0
1166,1,12,4,2,1,0,0,0,0,0,0,0,0,2,0,0,0,6,1,0,0,0,0,0,0
1167,1,25,2,12,3,0,0,0,0,0,0,0,1,2,0,0,2,1,4,0,0,0,0,0,0
1168,1,43,20,29,1,1,0,0,0,0,0,0,0,1,1,0,0,7,3,0,0,0,0,0,0
1169,1,52,19,32,3,0,0,0,0,0,0,1,1,4,0,0,3,3,3,1,0,0,0,1,0
1170,1,29,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
1171,1,59,14,32,3,0,0,0,1,0,0,0,3,5,1,0,3,8,3,0,0,0,0,0,0
1172,1,12,27,0,1,0,0,0,0,0,0,0,1,5,1,0,1,1,1,0,0,0,0,0,1
1173,1,35,16,21,5,0,0,0,0,0,0,0,2,2,0,1,2,2,0,0,0,0,0,0,0
1174,1,42,1,2,0,0,0,0,0,0,0,1,0,2,1,1,6,4,21,0,3,0,0,1,0
1175,1,25,16,17,3,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
1176,1,50,3,33,1,0,1,0,0,0,0,0,1,3,1,1,0,4,4,0,0,0,0,0,1
1177,1,21,48,10,1,0,0,0,0,0,0,0,1,2,0,0,0,2,3,0,1,1,0,0,0
1178,1,15,2,8,1,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,0,0,0,0
1179,1,52,4,7,7,0,0,0,0,1,0,0,1,2,2,0,0,25,5,0,1,1,0,0,0
1180,1,24,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1181,1,21,1,15,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0
1182,1,65,19,28,6,0,2,1,1,0,0,0,2,2,2,0,1,4,6,1,2,2,0,1,4
1183,1,19,2,6,0,0,0,0,1,0,1,0,1,1,3,0,2,2,2,0,0,0,0,0,0
1184,1,36,11,15,0,0,0,0,0,0,0,0,0,5,2,0,1,6,5,0,1,0,0,0,1
1185,1,16,37,1,1,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,1,0,0,0
1186,1,57,10,25,5,0,0,0,0,1,0,1,3,1,0,0,4,10,6,1,0,0,0,0,0
1187,1,22,8,15,1,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0
1188,1,32,1,16,3,0,2,0,0,0,0,0,2,4,0,0,2,2,1,0,0,0,0,0,0
1189,1,44,11,32,5,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,1
1190,1,25,27,10,2,0,0,0,0,0,0,0,3,4,1,0,0,1,2,0,0,0,0,0,2
1191,1,80,24,47,1,0,0,1,0,0,1,0,1,6,2,1,4,8,4,1,1,2,0,0,0
1192,1,14,82,6,0,0,0,0,0,0,0,0,1,2,0,0,0,4,1,0,0,0,0,0,0
1193,1,23,64,19,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
1194,1,227,134,23,20,1,2,0,1,1,2,1,8,17,5,2,17,90,19,1,4,5,0,4,4
1195,1,24,8,2,0,1,0,0,0,0,0,0,2,13,0,0,0,4,2,0,0,0,0,0,0
1196,1,11,6,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1197,1,105,1,77,2,0,0,0,1,0,0,0,1,5,2,0,3,6,4,0,2,1,0,0,1
1198,1,54,4,9,3,2,1,1,0,0,0,0,1,1,1,0,2,4,28,0,0,1,0,0,0
1199,1,14,44,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1
