UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
1061,1,14,2,12,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1062,1,2181,67,1406,66,9,14,13,14,1,17,10,64,94,28,7,66,167,115,6,22,40,3,14,5
1063,1,21,23,14,1,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0
1064,1,28,1,17,3,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,2,0
1065,1,27,12,16,0,0,0,0,0,0,0,1,0,3,1,0,4,0,1,0,0,1,0,0,0
1066,1,94,100,5,3,0,0,1,2,0,2,1,5,5,3,0,7,49,7,1,0,3,0,0,0
1067,1,35,8,7,4,0,0,0,1,0,0,0,0,3,0,0,2,18,0,0,0,0,0,0,0
1068,1,43,4,21,4,0,1,1,0,0,0,0,1,2,0,0,5,2,3,0,1,1,0,1,0
1069,1,44,67,6,4,0,0,0,0,0,0,0,5,4,4,0,3,12,3,0,2,0,0,0,1
1070,1,19,38,14,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0
1071,1,26,22,21,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1072,1,23,15,12,1,0,1,0,0,0,0,1,1,1,0,0,0,3,3,0,0,0,0,0,0
1073,1,42,47,38,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0
1074,1,12,2,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1075,1,42,3,6,2,0,0,0,0,0,0,0,3,15,2,0,4,3,1,0,0,2,0,2,2
1076,1,49,244,2,5,0,0,0,0,0,0,0,7,5,0,0,3,22,5,0,0,0,0,0,0
1077,1,20,22,15,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0
1078,1,20,11,2,1,0,0,0,0,0,0,0,0,13,0,0,0,1,1,1,0,0,0,0,1
1079,1,149,6,8,6,0,0,0,0,0,1,0,4,14,7,1,69,16,13,0,4,4,0,1,1
1080,1,390,18,31,25,0,6,5,2,0,5,3,16,38,18,2,23,140,47,1,7,9,0,6,6
1081,1,14,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0
1082,1,12,16,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1083,1,24,23,12,2,0,0,0,0,0,0,0,0,1,1,0,0,3,5,0,0,0,0,0,0
1084,1,17,34,13,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1085,1,23,45,20,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1086,1,25,44,20,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0
1087,1,23,7,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1088,1,20,45,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1089,1,48,9,28,1,1,0,0,0,0,0,0,1,7,1,0,2,4,2,0,0,1,0,0,0
1090,1,229,157,17,18,0,4,1,2,0,2,2,14,96,6,0,19,19,12,1,5,5,0,3,3
1091,1,61,43,9,4,1,1,0,0,0,0,0,3,4,1,0,4,25,6,1,1,0,0,1,0
1092,1,21,4,15,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0
1093,1,14,19,5,0,0,0,0,0,0,1,0,2,1,0,0,1,2,1,0,1,0,0,0,0
1094,1,24,56,11,0,0,0,0,0,0,1,0,2,1,1,0,0,3,3,0,1,0,0,1,0
1095,1,19,120,13,2,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0
1096,1,15,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1097,1,126,13,6,1,1,0,2,0,0,1,0,1,95,0,0,2,11,3,0,1,1,0,0,1
1098,1,14,10,6,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1099,1,58,26,6,4,0,3,0,1,0,0,0,2,7,1,0,1,8,23,1,0,1,0,0,0
1100,1,74,11,46,2,1,0,1,1,0,0,0,2,2,2,0,3,4,10,0,0,0,0,0,0
1101,1,17,10,9,0,0,0,0,0,0,0,0,0,2,0,0,1,1,3,0,1,0,0,0,0
1102,1,31,35,4,1,0,0,0,0,0,0,1,1,2,0,0,0,13,7,0,0,2,0,0,0
1103,1,27,5,22,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,1,0,0,0,0
1104,1,41,5,32,1,0,0,0,0,0,0,0,1,0,0,0,1,4,2,0,0,0,0,0,0
1105,1,29,6,4,0,0,1,0,0,1,0,1,3,2,2,0,0,14,0,0,1,0,0,0,0
1106,1,57,9,47,2,0,0,0,0,0,1,0,0,2,0,0,0,1,3,0,0,1,0,0,0
1107,1,25,39,20,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0
1108,1,104,3,7,3,0,3,0,0,0,2,2,6,3,1,1,4,59,7,0,3,2,0,1,0
1109,1,41,3,28,1,0,0,1,0,0,0,1,3,2,0,0,1,2,2,0,0,0,0,0,0
1110,1,17,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1111,1,13,13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0
1112,1,29,1,3,0,1,0,0,1,0,1,0,1,2,1,0,11,4,3,0,0,1,0,0,0
1113,1,63,54,0,3,4,1,0,0,0,1,0,1,4,0,0,5,36,7,1,0,0,0,0,0
1114,1,26,12,12,4,0,0,0,0,0,1,0,1,0,0,0,0,6,2,0,0,0,0,0,0
1115,1,14,94,0,0,0,0,0,0,0,1,0,1,9,0,0,0,1,2,0,0,0,0,0,0
1116,1,705,10,482,21,0,8,7,8,0,4,3,9,23,13,2,20,37,32,1,8,9,1,11,6
1117,1,33,4,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
1118,1,25,11,12,1,0,0,1,0,0,0,0,2,2,1,0,2,0,2,0,1,0,0,0,1
1119,1,70,97,30,8,1,2,0,0,1,0,1,2,6,1,0,2,11,4,0,1,0,0,0,0
1120,1,58,55,25,4,0,0,1,0,0,0,0,4,3,2,0,3,9,7,0,0,0,0,0,0
1121,1,38,20,19,5,0,1,0,0,0,0,0,1,1,0,0,1,7,3,0,0,0,0,0,0
1122,1,25,4,2,1,0,1,0,0,0,0,0,1,4,0,1,0,9,4,0,0,2,0,0,0
1123,1,105,42,8,1,0,3,1,1,1,3,0,4,7,0,0,5,54,16,0,1,0,0,0,0
1124,1,18,11,12,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0
1125,1,38,27,32,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0
1126,1,27,2,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
1127,1,18,32,10,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,0,1,0,0,0
1128,1,31,142,1,1,0,0,0,0,0,0,0,2,3,0,0,0,23,1,0,0,0,0,0,0
1129,1,45,26,19,2,0,1,0,0,0,0,0,2,4,1,0,1,8,6,0,0,1,0,0,0
1130,1,27,6,0,19,0,0,0,1,0,0,0,3,0,0,0,0,3,1,0,0,0,0,0,0
1131,1,15,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1132,1,38,11,4,1,0,0,0,1,1,0,1,3,3,1,0,0,5,12,1,2,1,0,1,1
1133,1,29,1,19,0,0,0,0,0,0,0,0,0,3,1,0,1,2,1,0,0,0,0,1,1
1134,1,32,9,24,1,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0
1135,1,2761,30,2204,147,2,8,2,12,2,5,4,64,46,10,8,58,68,91,0,6,8,1,13,2
1136,1,1442,6,1271,15,1,1,1,2,0,1,0,13,19,6,0,45,33,25,1,4,2,0,2,0
1137,1,15,34,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1138,1,69,11,49,3,0,0,0,0,0,0,0,2,3,0,0,0,7,4,1,0,0,0,0,0
1139,1,34,2,26,2,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0
1140,1,29,5,4,1,0,1,1,0,0,0,0,2,2,1,0,2,14,0,0,1,0,0,0,0
1141,1,16,40,2,1,0,0,0,0,0,1,0,0,2,0,0,8,2,0,0,0,0,0,0,0
1142,1,89,1,9,4,0,2,1,0,0,2,1,3,6,2,0,5,34,9,2,3,2,0,2,2
1143,1,17,20,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0
1144,1,59,3,6,4,0,1,0,0,0,1,1,5,24,0,1,1,3,7,0,2,0,0,1,2
1145,1,152,178,11,9,1,1,2,1,0,2,2,6,12,4,2,16,64,9,0,2,2,0,4,2
1146,1,20,39,3,6,0,0,0,0,0,0,1,0,3,0,0,1,4,1,0,0,0,0,0,1
1147,1,34,20,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0
1148,1,82,38,33,9,0,0,0,0,0,0,2,5,7,1,0,2,15,6,0,1,1,0,0,0
1149,1,25,4,22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1150,1,27,39,20,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,1,0,0,0
1151,1,22,32,2,3,0,1,0,0,0,0,0,0,1,1,1,5,3,4,0,0,1,0,0,0
1152,1,62,6,5,2,0,1,2,0,1,3,1,1,6,1,0,5,18,9,0,0,4,0,0,3
1153,1,34,358,17,2,0,1,1,0,0,0,0,2,1,1,0,1,3,3,1,1,0,0,0,0
1154,1,37,46,1,0,0,0,0,0,0,0,0,1,2,0,0,0,25,5,0,0,2,0,0,1
1155,1,26,8,16,0,0,0,0,1,0,0,0,0,1,0,1,3,1,2,0,0,1,0,0,0
1156,1,1968,40,1184,77,4,14,13,10,2,8,34,47,103,36,3,75,140,127,3,23,34,0,11,20
1157,1,42,5,22,0,0,0,0,0,0,0,0,3,2,1,0,4,2,6,0,2,0,0,0,0
1158,1,69,15,5,2,0,1,0,0,0,2,3,6,6,1,0,2,34,4,0,0,1,0,1,1
1159,1,63,72,6,1,0,0,1,0,0,0,0,2,42,1,0,0,7,3,0,0,0,0,0,0
1160,1,16,5,12,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
1161,1,17,22,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1162,1,17,17,7,1,0,0,0,0,0,0,0,0,2,1,0,0,2,3,0,0,1,0,0,0
1163,1,51,34,28,6,0,1,0,0,0,1,1,1,1,1,0,1,2,8,0,0,0,0,0,0
1164,1,87,5,29,11,0,1,0,1,0,2,2,6,6,2,1,5,6,12,0,2,0,0,0,1
1165,1,54,21,39,3,0,0,0,0,0,0,1,0,1,0,0,3,3,3,1,0,0,0,0,0
1166,1,41,12,7,0,0,1,0,0,0,0,1,2,1,1,0,2,3,21,0,2,0,0,0,0
1167,1,94,56,10,6,0,1,0,1,0,1,0,3,6,2,0,5,40,10,0,3,2,1,2,1
1168,1,1788,33,153,90,4,19,22,9,1,8,21,59,123,50,10,89,861,160,6,37,30,3,14,19
1169,1,93,14,56,4,0,0,0,1,3,1,1,3,3,0,0,4,6,4,0,1,5,0,1,0
1170,1,24,18,19,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1171,1,86,47,8,5,0,1,1,0,1,0,1,2,2,2,0,3,48,6,1,0,1,0,3,1
1172,1,23,4,18,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1173,1,20,46,12,0,0,1,1,0,1,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0
1174,1,24,42,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1175,1,450,3,33,37,1,6,5,4,0,5,6,21,39,10,4,25,171,54,3,10,4,0,5,7
1176,1,48,46,32,4,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0
1177,1,20,39,10,1,0,1,0,1,0,0,0,0,1,0,0,1,1,2,1,0,0,0,0,1
1178,1,117,2,3,5,0,2,0,1,2,0,1,4,78,3,0,1,7,7,0,0,1,0,1,1
1179,1,51,81,0,2,0,0,0,0,0,0,0,1,10,0,0,24,4,8,0,1,1,0,0,0
1180,1,18,24,14,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1181,1,33,8,11,3,0,0,0,1,0,1,0,0,4,1,0,3,7,2,0,0,0,0,0,0
1182,1,72,52,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1183,1,37,35,32,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0
1184,1,20,21,1,0,0,0,0,0,0,1,1,2,2,0,0,0,9,4,0,0,0,0,0,0
1185,1,52,31,30,5,0,0,0,0,0,0,0,0,1,0,0,5,8,2,0,1,0,0,0,0
1186,1,14,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1187,1,54,14,32,1,0,0,1,0,0,1,1,2,2,0,0,3,5,4,0,0,2,0,0,0
1188,1,12,23,7,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0
1189,1,24,1,9,4,0,0,0,0,0,0,0,0,1,0,0,4,4,1,0,1,0,0,0,0
1190,1,29,14,1,2,0,0,0,0,0,2,0,2,14,0,0,2,4,0,0,0,1,0,0,1
1191,1,29,5,23,1,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0
1192,1,39,9,19,5,0,0,0,1,0,0,0,2,0,0,1,1,4,3,0,0,3,0,0,0
1193,1,30,16,19,0,0,0,0,0,0,0,0,0,3,0,0,3,2,3,0,0,0,0,0,0
1194,1,25,18,18,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,0,0
1195,1,81,1,34,5,0,0,1,2,0,1,0,5,6,2,0,6,7,6,1,1,2,1,0,1
1196,1,13,13,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1197,1,45,1,20,2,0,0,1,0,0,0,0,0,4,0,0,3,8,6,0,1,0,0,0,0
1198,1,16,7,13,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1199,1,231,22,20,10,2,5,3,1,1,3,2,12,16,3,0,13,102,25,0,5,4,0,0,4
