UID,UDC,UFN,UTN,DC_1,DC_2,DC_3,DC_4,DC_5,DC_6,DC_7,DC_8,DC_9,DC_10,DC_11,DC_12,DC_13,DC_14,DC_15,DC_16,DC_17,DC_18,DC_19,DC_20,DC_21,DC_22
1052,1,24,28,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1053,1,134,30,50,4,0,6,2,2,0,0,3,6,13,5,0,8,12,10,0,4,5,0,3,1
1054,1,28,14,16,1,0,0,0,0,0,0,0,0,4,1,0,0,3,3,0,0,0,0,0,0
1055,1,53,52,4,1,0,0,2,0,0,0,1,2,6,1,0,6,23,7,0,0,0,0,0,0
1056,1,37,16,2,2,0,1,1,0,0,1,0,0,1,0,0,3,16,6,0,2,1,0,1,0
1057,1,20,18,8,3,0,0,0,0,0,1,0,1,1,0,0,0,4,2,0,0,0,0,0,0
1058,1,20,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
1059,1,39,11,1,16,1,1,0,0,0,0,1,4,2,0,1,2,5,4,0,1,0,0,0,0
1060,1,31,16,3,14,0,1,0,0,0,0,0,1,2,0,0,2,4,1,0,1,1,0,0,1
1061,1,25,42,0,2,0,0,0,0,0,0,0,0,2,0,0,1,2,16,0,0,0,0,1,1
1062,1,15,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1063,1,72,120,5,4,0,1,1,0,0,0,0,4,3,3,0,0,45,6,0,0,0,0,0,0
1064,1,16,8,2,0,0,0,0,0,0,0,0,0,0,2,0,8,2,1,0,1,0,0,0,0
1065,1,15,13,8,1,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,1
1066,1,18,5,6,1,0,0,0,0,0,0,0,0,4,0,0,1,3,3,0,0,0,0,0,0
1067,1,75,4,6,23,0,1,0,0,0,1,1,1,7,3,0,7,8,10,1,1,4,0,1,0
1068,1,29,1,21,2,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,1,0,0,0,0
1069,1,81,4,72,0,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0,1,0,1,0
1070,1,65,10,55,2,0,1,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
1071,1,30,15,24,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1072,1,56,2,42,0,0,1,0,1,0,0,0,0,2,1,0,2,4,3,0,0,0,0,0,0
1073,1,21,3,0,1,0,0,0,0,0,0,1,2,3,0,1,0,11,2,0,0,0,0,0,0
1074,1,92,2,7,6,1,1,2,0,1,1,1,6,12,1,0,5,33,11,0,2,0,0,1,1
1075,1,79,8,43,5,1,0,2,0,0,0,0,2,6,2,0,1,9,6,1,0,1,0,0,0
1076,1,30,5,0,0,0,0,0,0,0,0,0,2,3,0,1,2,17,3,0,2,0,0,0,0
1077,1,29,13,18,2,0,0,0,0,0,0,0,2,0,0,0,1,3,3,0,0,0,0,0,0
1078,1,31,27,19,2,0,0,0,0,0,0,0,0,6,0,1,1,1,1,0,0,0,0,0,0
1079,1,34,19,17,5,0,0,0,0,0,0,0,1,3,1,0,0,3,2,0,1,1,0,0,0
1080,1,25,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,1,24,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,2,0,0,0,1
1082,1,23,6,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1083,1,49,26,39,1,0,0,0,0,0,0,0,4,0,0,0,1,0,4,0,0,0,0,0,0
1084,1,21,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1085,1,36,51,13,3,0,0,0,1,0,0,0,2,5,0,0,2,6,3,0,0,0,0,0,1
1086,1,20,5,1,1,0,0,0,0,0,0,0,4,10,0,0,1,2,0,0,0,0,0,0,1
1087,1,17,22,9,1,0,0,0,0,0,0,0,1,3,0,0,1,0,2,0,0,0,0,0,0
1088,1,45,3,3,1,0,1,0,1,0,0,0,3,1,1,0,2,27,3,0,0,0,0,1,1
1089,1,22,5,7,1,0,0,0,0,0,0,0,2,2,3,0,3,3,1,0,0,0,0,0,0
1090,1,17,39,7,1,0,0,0,1,0,0,0,2,1,0,0,1,2,0,0,1,1,0,0,0
1091,1,21,26,0,1,0,0,0,0,0,0,0,1,5,0,0,3,11,0,0,0,0,0,0,0
1092,1,29,1,16,0,0,0,0,0,0,0,0,0,4,0,0,1,6,0,0,0,1,0,0,1
1093,1,29,21,15,1,0,0,0,0,0,0,0,0,2,0,1,2,2,5,0,0,0,0,1,0
1094,1,23,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,17,0,1,0,0,0,0
1095,1,18,39,2,0,0,1,0,0,0,0,0,1,2,0,0,3,8,1,0,0,0,0,0,0
1096,1,16,19,10,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
1097,1,57,90,5,8,0,0,0,0,0,0,0,7,5,1,0,4,7,19,0,1,0,0,0,0
1098,1,43,90,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
1099,1,42,15,23,1,0,1,1,1,0,1,0,3,7,0,0,1,1,1,0,0,0,0,1,0
1100,1,32,22,18,2,0,0,0,0,0,0,0,1,2,1,0,2,1,5,0,0,0,0,0,0
1101,1,42,5,29,5,0,0,0,0,0,1,1,0,1,0,0,0,3,2,0,0,0,0,0,0
1102,1,69,21,12,4,1,1,0,0,0,0,0,3,7,1,0,3,29,4,0,1,2,0,1,0
1103,1,37,10,34,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1104,1,21,17,11,1,0,0,0,0,0,0,1,0,5,0,0,0,0,1,1,1,0,0,0,0
1105,1,33,9,18,4,0,0,0,0,0,0,0,3,3,0,0,1,2,2,0,0,0,0,0,0
1106,1,15,16,10,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1107,1,33,2,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1108,1,59,29,3,30,0,0,0,0,0,0,0,6,7,0,0,2,7,2,0,1,1,0,0,0
1109,1,30,26,2,2,0,1,0,0,0,0,1,3,2,0,1,0,15,3,0,0,0,0,0,0
1110,1,20,7,11,0,0,0,0,1,0,0,1,2,2,0,0,1,1,1,0,0,0,0,0,0
1111,1,13,34,8,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0
1112,1,32,25,7,2,0,0,0,0,0,0,0,2,2,0,0,2,12,5,0,0,0,0,0,0
1113,1,19,20,14,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0
1114,1,40,1,27,1,0,0,0,0,0,1,0,1,2,0,1,1,1,4,0,0,0,0,1,0
1115,1,22,51,3,9,0,0,0,0,0,0,0,1,3,0,0,0,2,2,0,0,0,0,0,2
1116,1,49,24,30,0,0,0,0,0,0,0,0,2,8,1,0,1,5,1,1,0,0,0,0,0
1117,1,18,106,2,1,0,0,0,0,0,0,0,2,7,1,0,0,1,3,1,0,0,0,0,0
1118,1,19,19,14,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1119,1,58,104,44,3,0,0,0,0,0,0,0,4,2,1,0,1,3,0,0,0,0,0,0,0
1120,1,54,1,6,1,1,0,1,1,0,0,1,0,2,3,0,6,5,23,0,1,3,0,0,0
1121,1,31,21,22,1,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0
1122,1,46,26,19,1,0,0,1,0,0,0,2,1,3,0,0,5,3,9,0,0,1,0,1,0
1123,1,26,1,22,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1124,1,89,18,10,8,0,1,0,2,0,0,1,5,9,0,1,5,39,8,0,0,0,0,0,0
1125,1,20,154,2,0,0,0,0,1,0,0,0,0,3,2,0,0,2,9,0,0,1,0,0,0
1126,1,43,62,24,5,0,0,0,1,0,0,0,1,1,0,0,2,2,2,2,2,1,0,0,0
1127,1,21,83,8,2,0,0,0,0,0,0,0,3,3,0,0,1,2,2,0,0,0,0,0,0
1128,1,16,40,9,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0
1129,1,13,61,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1130,1,31,268,11,1,0,1,0,0,0,0,0,2,2,1,0,2,4,4,1,1,0,0,1,0
1131,1,1013,31,50,60,2,13,20,16,4,10,14,30,62,27,8,48,507,82,2,18,22,1,10,7
1132,1,60,44,11,1,0,0,1,0,0,0,0,0,8,1,1,1,30,4,1,0,0,0,0,1
1133,1,35,12,24,3,0,1,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0
1134,1,35,6,0,2,0,0,0,0,0,0,1,4,1,0,0,0,2,21,1,1,0,0,1,1
1135,1,46,37,34,1,0,1,0,0,0,0,0,1,2,0,0,0,2,4,1,0,0,0,0,0
1136,1,20,83,0,1,0,0,1,1,0,0,0,0,3,0,0,2,10,2,0,0,0,0,0,0
1137,1,26,2,13,3,0,0,0,0,0,0,0,2,2,0,0,1,1,3,0,0,0,0,0,1
1138,1,16,1,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1139,1,25,40,1,9,0,0,0,0,1,0,0,0,3,2,0,0,4,4,0,0,1,0,0,0
1140,1,14,2,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1141,1,19,19,2,11,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0
1142,1,26,33,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,1,24,11,14,1,0,1,0,0,0,0,0,1,0,0,0,1,4,2,0,0,0,0,0,0
1144,1,56,5,3,3,0,2,1,0,0,0,2,1,2,6,0,2,20,6,0,4,2,0,0,2
1145,1,47,25,16,2,0,0,0,0,0,0,0,2,5,1,0,3,10,7,0,1,0,0,0,0
1146,1,12,10,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
1147,1,19,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
1148,1,11,25,5,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0
1149,1,20,46,17,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1150,1,186,16,78,7,2,1,0,3,1,4,3,4,10,7,1,10,21,20,2,5,3,0,1,3
1151,1,1147,1,702,27,1,2,3,5,0,2,4,43,176,5,1,20,89,56,1,2,5,0,2,1
1152,1,24,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
1153,1,31,58,14,2,0,0,0,0,0,0,0,1,3,0,0,3,4,3,0,0,1,0,0,0
1154,1,68,40,10,8,0,0,0,0,0,0,0,5,10,1,0,7,23,3,0,1,0,0,0,0
1155,1,38,48,35,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
1156,1,11,80,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
1157,1,25,19,18,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0
1158,1,21,12,9,0,0,0,1,0,0,0,0,1,1,2,0,1,3,3,0,0,0,0,0,0
1159,1,17,33,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1160,1,17,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
1161,1,27,19,10,3,0,0,0,0,0,0,0,3,1,0,0,1,6,2,0,0,0,0,1,0
1162,1,1830,28,951,94,10,13,20,11,0,6,14,60,128,24,5,115,186,131,4,22,21,2,4,9
1163,1,33,16,16,1,0,0,1,0,0,0,0,1,5,1,0,2,1,3,0,0,2,0,0,0
1164,1,55,7,35,1,0,0,0,0,0,0,0,2,3,0,0,3,4,5,0,0,2,0,0,0
1165,1,33,15,24,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0
1166,1,44,23,18,2,0,1,0,0,0,0,1,2,4,3,0,0,6,6,0,1,0,0,0,0
1167,1,25,18,8,0,0,0,0,0,1,0,0,4,3,2,0,1,0,4,0,1,1,0,0,0
1168,1,22,20,0,1,0,0,0,0,1,0,0,3,2,0,0,3,7,3,0,2,0,0,0,0
1169,1,182,1,19,14,0,2,2,0,0,3,1,8,19,4,2,11,66,16,1,3,5,0,2,4
1170,1,156,55,137,0,0,1,0,0,0,0,0,1,0,1,0,3,2,10,0,0,1,0,0,0
1171,1,24,12,2,2,0,1,2,0,0,0,0,0,1,1,0,11,2,1,0,0,1,0,0,0
1172,1,238,14,11,8,0,3,4,1,1,3,2,3,18,6,0,11,125,26,0,10,1,0,2,3
1173,1,20,18,12,0,0,0,0,0,0,0,0,1,1,0,0,1,2,3,0,0,0,0,0,0
1174,1,21,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1175,1,3108,28,2880,18,2,2,2,5,0,1,2,9,21,7,1,35,45,46,22,3,5,0,0,2
1176,1,37,21,33,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1177,1,42,1,2,3,0,2,0,0,0,0,1,2,16,0,0,2,3,6,0,1,2,0,0,2
1178,1,31,4,17,6,0,0,0,0,0,0,0,3,0,0,0,1,2,2,0,0,0,0,0,0
1179,1,50,19,37,2,0,0,0,0,1,0,0,0,1,0,0,6,1,2,0,0,0,0,0,0
1180,1,27,13,11,0,0,0,0,0,0,2,0,3,1,0,0,3,6,0,0,0,0,0,0,1
1181,1,12,5,7,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
1182,1,28,3,15,3,0,0,0,0,0,0,0,1,1,0,0,1,3,3,0,0,1,0,0,0
1183,1,52,59,43,0,0,0,0,0,0,0,0,1,1,0,0,1,3,3,0,0,0,0,0,0
1184,1,27,6,16,1,1,0,0,0,0,0,1,0,2,0,0,2,3,0,0,0,0,0,0,1
1185,1,16,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,1,2714,27,1327,141,4,22,18,12,2,4,17,94,188,49,3,114,353,255,1,40,37,1,15,17
1187,1,37,20,28,1,0,0,0,0,0,0,1,1,2,0,0,0,2,2,0,0,0,0,0,0
1188,1,23,22,16,0,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,0,0,0,0,0
1189,1,85,3,8,2,0,1,0,0,0,2,2,2,7,0,0,11,10,36,0,1,3,0,0,0
1190,1,629,21,557,5,0,0,0,6,0,0,0,4,22,0,1,18,9,4,1,1,1,0,0,0
1191,1,49,13,34,4,0,0,1,0,0,0,0,1,1,0,0,2,2,4,0,0,0,0,0,0
1192,1,77,2,47,6,0,0,0,0,0,2,0,3,4,0,0,2,3,8,0,1,1,0,0,0
1193,1,1024,12,32,29,7,14,9,4,1,6,6,25,62,15,9,29,647,78,5,11,17,2,9,7
1194,1,12,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1195,1,32,4,16,4,0,0,0,0,0,0,0,2,1,0,0,3,3,2,0,0,0,1,0,0
1196,1,32,67,2,4,0,0,0,0,0,0,0,2,2,0,0,3,13,4,1,1,0,0,0,0
1197,1,28,6,4,3,0,0,0,0,0,0,0,1,2,0,0,0,11,7,0,0,0,0,0,0
1198,1,19,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1199,1,16,47,9,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,1,0,0,0
