obj#,nonMCost,sCost,rCost,wCost,cCost,tCost,mCost,locationt=0  
j=2,124163864400013520,124163864400000000,0,0,4000,9520,0,1
j=3,329180000000000,329180000000000,0,0,0,0,0,0
j=4,716975669600062260,716975669600000000,0,0,22000,40260,0,1
j=5,13175280000000000,13175280000000000,0,0,0,0,0,0
j=6,1125120000000000,1125120000000000,0,0,0,0,0,0
j=7,56609100000005400,56609100000000000,0,0,2000,3400,0,1
j=8,12551385000000000,12551385000000000,0,0,0,0,0,0
j=9,37872282500003105,37872282500000000,0,0,1150,1955,0,1
j=10,164118803200011480,164118803200000000,0,0,4000,7480,0,1
j=11,71383231200005400,71383231200000000,0,0,2000,3400,0,1
j=12,111948905000009120,111948905000000000,0,0,3000,6120,0,1
j=13,1306452000000000,1306452000000000,0,0,0,0,0,0
j=14,5718450000000000,5718450000000000,0,0,0,0,0,0

